Date Plate Well Type Inhibitor Concentration Cell Buffer Inside Ratio Area well converted.2 type
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.7 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.064 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.674 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.814 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.891 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.1 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.104 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.795 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.672 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.683 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.849 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.013 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.882 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.383 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.02 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.131 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.8 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.127 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.04 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.748 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.661 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.692 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.338 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 3.125 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.072 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.042 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.031 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.75 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.804 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.998 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.652 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.996 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.744 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.034 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.006 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.979 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.969 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.752 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.624 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.645 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.554 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.229 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.931 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 2.762 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 1.218 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.709 NA 4 2 normal
20/03/2013 1 4 HV1 8BADPR ? ? Bicarbonate Candida 0.76 NA 4 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.017 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.019 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.384 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.989 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 3.676 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.221 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.563 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.974 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.83 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.962 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.999 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.725 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.478 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.462 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.117 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.998 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.846 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.43 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.104 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.959 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.428 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.917 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.665 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.085 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.202 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.99 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.933 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 3.148 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.999 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 3.304 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 3.046 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 3.786 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.948 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.031 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.939 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.754 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.072 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.134 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.996 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.976 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.393 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.881 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.966 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 3.395 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.618 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.692 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.065 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.032 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.952 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.852 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 3.102 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.959 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.018 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.025 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.008 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.847 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.207 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.987 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.965 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.087 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.39 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.976 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.681 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.988 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.998 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 3.014 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.006 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.508 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.735 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.885 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.004 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.047 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.169 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.985 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.069 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.999 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.976 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.186 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.838 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.967 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.988 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.56 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.992 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.009 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.97 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.945 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.992 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.945 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.986 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.119 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.006 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.873 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.994 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.589 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.065 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.201 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 3.107 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.452 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.45 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 3.142 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.496 NA 5 1 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.796 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.654 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.832 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.935 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.955 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.346 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.028 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.218 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.302 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.991 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.216 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.59 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.988 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.999 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.241 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.058 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.277 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.265 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.859 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.265 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.969 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.017 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.953 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.774 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.309 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.294 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 3.24 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.974 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.902 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.991 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.275 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 3.271 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.912 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.553 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.274 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.184 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.189 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.305 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.956 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.943 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.958 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.934 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.948 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.992 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.481 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.997 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.174 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.262 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.964 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.993 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.972 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.404 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.39 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.052 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.217 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.809 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.972 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.941 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.215 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.006 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.985 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.835 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.091 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 3.094 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.993 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.109 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.11 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.215 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.416 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.669 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.942 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.051 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.985 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.348 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.961 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.962 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.319 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.053 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.978 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.982 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.995 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.979 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.003 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.996 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.012 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.805 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.166 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.408 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.084 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.53 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.006 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 3.168 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 3.273 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.99 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 3.02 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 2.54 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.003 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 1.797 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.994 NA 5 2 normal
20/03/2013 1 5 WT control NA ? Bicarbonate Candida 0.978 NA 5 2 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 0.995 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 0.985 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1.011 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1.089 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1.001 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1.004 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1.029 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1.294 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 0.966 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 0.993 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 0.996 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1.253 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 0.998 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1.21 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 0.999 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 0.909 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1.009 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1.047 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 0.988 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1.008 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 0.984 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1.007 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 0.997 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 0.936 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 0.996 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 0.996 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 2.152 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1.001 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1.004 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 0.984 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 0.993 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1.002 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1.384 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 0.997 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 0.999 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 0.969 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1.004 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 0.946 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1.637 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1.009 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 0.853 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 0.988 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 0.984 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 0.992 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 0.999 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1.05 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1.006 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1.086 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 2.566 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1.206 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 0.999 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1.041 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 1.004 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 0.931 NA 6 1 normal
20/03/2013 1 6 WT TEA 10000uM ? Bicarbonate Candida 0.999 NA 6 1 normal
